"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3287016,"August 13, 2025","North Carolina",Garner,"105 Commerce Pkwy",1,0,0,0,1,N/A
3287001,"August 13, 2025","North Carolina",Raleigh,"6619 Glenwood Ave",0,0,1,0,0,N/A
3286994,"August 13, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3287479,"August 13, 2025","North Dakota",Minot,N/A,1,0,0,0,1,N/A
3286208,"August 13, 2025",Florida,Jacksonville,"1500 E 16th St",0,0,1,0,0,N/A
3287350,"August 13, 2025","North Carolina","East Spencer","Weant St",1,0,0,0,0,N/A
3286890,"August 13, 2025",California,"Santa Clarita","22900 block of Sierra Hwy",1,0,0,0,0,N/A
3286841,"August 13, 2025",Alabama,Mobile,"2000 block of McVay Dr",1,0,1,0,0,N/A
3286647,"August 13, 2025",Ohio,Dayton,"3400 block of Valerie Arms Dr",1,0,0,0,0,N/A
3286644,"August 13, 2025",Ohio,Dayton,"50 block of Lombard Ave",1,0,0,0,1,N/A
3287359,"August 13, 2025",Minnesota,Outing,"561 Shady Ln NE",1,0,1,0,0,N/A
3285867,"August 13, 2025",Louisiana,"Baton Rouge","11271 Florida Blvd",1,0,1,0,0,N/A
3286336,"August 13, 2025",Illinois,Chicago,"5000 block of W Madison St",1,0,0,0,0,N/A
3286829,"August 13, 2025",Alabama,"Red Bay","109 Eugenia Nixon Cir",0,0,1,0,0,N/A
3286666,"August 13, 2025",California,Bakersfield,"501 Buckley Ave",1,0,1,0,0,N/A
3286106,"August 13, 2025",Michigan,Detroit,"12600 block of Promenade Ave",1,0,0,0,0,N/A
3286788,"August 13, 2025",Pennsylvania,Philadelphia,"5700 block of Morris St",1,0,0,0,0,N/A
3286467,"August 13, 2025",Pennsylvania,Philadelphia,"5900 block of Magnolia St",1,0,0,0,0,N/A
3286085,"August 13, 2025",Texas,Huntsville,"Essex Blvd",1,0,0,0,1,N/A
3286243,"August 13, 2025",Wisconsin,Milwaukee,"2600 block of N 46th St",1,0,0,0,0,N/A
3286375,"August 13, 2025",Ohio,Cleveland,"W 73rd St and Clark Ave",1,0,0,1,1,N/A
3286411,"August 13, 2025",Georgia,Atlanta,"2084 Campbellton Rd SW",1,0,0,0,1,N/A
3285909,"August 13, 2025",Massachusetts,Boston,"Faraday St",1,1,0,0,1,N/A
3286141,"August 13, 2025","New York","Buffalo (Cheektowaga)","269 Sanders Rd",0,0,1,0,0,N/A
3286234,"August 13, 2025",Florida,Venice,"208 Golf Club Ln",0,0,1,0,0,N/A
3286857,"August 13, 2025",California,"Cathedral City","Whispering Palms Trail and Mission Indian Trail",1,0,0,0,2,N/A
3286334,"August 13, 2025","District of Columbia",Washington,"3300 block of 15th St NE",1,0,0,0,0,N/A
3286820,"August 13, 2025",Alabama,Birmingham,"1700 Lakeshore Ridge",1,0,0,0,1,N/A
3286186,"August 13, 2025",Illinois,Chicago,"1600 block of W Estes Ave",1,0,0,0,0,N/A
3286584,"August 13, 2025",Missouri,Clinton,"400 block of S Main St",1,0,0,0,1,N/A
3285847,"August 13, 2025",Kentucky,Louisville,"S 11th St and W Chestnut St",1,0,0,0,0,N/A
3286461,"August 13, 2025",Pennsylvania,Philadelphia,"3920 N 9th St",1,0,0,0,0,N/A
3286527,"August 13, 2025",Kentucky,Louisville,"3000 block of Mid Dale Ln",1,0,0,0,0,N/A
3287685,"August 13, 2025",Texas,"Rosharon (Arcola)","10530 Cabot Trl",1,1,0,0,0,N/A
3285598,"August 12, 2025",Georgia,Columbus,"4343 Warm Springs Rd",1,0,0,0,1,N/A
3285975,"August 12, 2025",Virginia,Martinsville,"500 block of Forest St",1,1,0,0,0,N/A
3285401,"August 12, 2025",Wisconsin,Milwaukee,"1400 block of N 8th St",1,0,0,0,0,N/A
3285623,"August 12, 2025",Michigan,Detroit,"10025 Morley St",1,0,0,0,0,N/A
3286278,"August 12, 2025","North Carolina",Fremont,"906 S Goldsboro St",1,0,0,0,1,N/A
3285405,"August 12, 2025","New York","Corona (Queens)","97-34 103rd St",1,0,0,0,0,N/A
3286145,"August 12, 2025",Texas,Houston,"7613 Boone Rd",1,0,0,0,3,N/A
3286220,"August 12, 2025",Florida,Davenport,"44089 US-27",1,0,0,0,1,N/A
3286173,"August 12, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3285008,"August 12, 2025",California,"Bell Gardens (Cudahy)","4900 block of Clara St",1,0,0,0,0,N/A
3285914,"August 12, 2025",Louisiana,"New Orleans","Allen St and N Dorgenois St",2,1,0,0,1,N/A
3285965,"August 12, 2025",Virginia,Petersburg,"400 block of Terrace Ave",1,0,0,1,1,N/A
3286029,"August 12, 2025","North Carolina",Lillington,"19 Kentucky Derby Ln",3,0,0,0,1,N/A
3285277,"August 12, 2025",California,Oakland,"700 block of 21st St",1,0,0,0,0,N/A
3285223,"August 12, 2025",California,Sacramento,"Morse Ave and Lerwick Rd",1,0,0,0,1,N/A
3285173,"August 12, 2025",Texas,Houston,"TX-8 Beltway and Antoine Dr",1,0,0,0,0,N/A
3286082,"August 12, 2025","New Mexico",Albuquerque,"6000 block of Barnhart St NE",1,0,0,0,0,N/A
3286281,"August 12, 2025","New York",Bronx,"Debs Pl and Dreiser Loop",1,0,0,0,0,N/A
3285843,"August 12, 2025",Florida,Miami,"SW 4th St and SW 10th Ave",1,1,0,0,0,N/A
3286016,"August 12, 2025","South Carolina",Winnsboro,"1868 Durham Place Rd",1,1,0,0,1,N/A
3285992,"August 12, 2025",Mississippi,Petal,"136 Dove Hollow",1,0,0,0,0,N/A
3285905,"August 12, 2025",Arizona,Chandler,"Price Rd and W Germann Rd",0,0,1,0,0,N/A
3285829,"August 12, 2025",Arizona,Gilbert,"2350 W Obispo Ave",1,0,0,0,1,N/A
3285541,"August 12, 2025","New Hampshire",Keene,"West St and Ashuelot St",0,0,1,0,0,N/A
3285671,"August 12, 2025",Tennessee,Clarksville,"1525 Wilma Rudolph Blvd",2,0,0,0,0,N/A
3288276,"August 12, 2025",Texas,"Royse City","I-30 Frontage Rd",1,0,0,0,0,N/A
3285134,"August 12, 2025",Missouri,"Saint Louis","4900 block of San Francisco Ave",0,0,1,0,1,N/A
3285683,"August 12, 2025",Tennessee,Knoxville,"401 S Gallaher View Rd",1,0,0,0,1,N/A
3285529,"August 12, 2025",Illinois,Chicago,"3 N Lavergne Ave",1,0,0,0,0,N/A
3285392,"August 12, 2025",Alabama,Birmingham,"900 block of 5th Ave N",1,1,0,0,3,N/A
3286426,"August 12, 2025",Georgia,Atlanta,"232 Forsyth St SW",1,0,0,0,0,N/A
3285600,"August 11, 2025",Florida,"West Palm Beach","Glenwood Dr",1,0,1,0,0,N/A
3285590,"August 11, 2025",Georgia,Georgetown,"Lucy Ln",0,0,1,0,0,N/A
3285539,"August 11, 2025",Georgia,Atlanta,"410 Englewood Ave SE",1,0,0,0,0,N/A
3284531,"August 11, 2025",Pennsylvania,Reading,"5300 block of Oley Turnpike Rd",0,0,1,0,0,N/A
3285192,"August 11, 2025",Ohio,Cleveland,"6700 block of Lawn Ave",1,0,0,0,0,N/A
3284381,"August 11, 2025",Wisconsin,Milwaukee,"N 29th St and W Clybourn St",1,0,0,0,0,N/A
3285376,"August 11, 2025","North Carolina",Durham,"610 E Knox St",1,0,1,0,0,N/A
3285068,"August 11, 2025","South Carolina",Lancaster,"2901 Pardue St",1,0,0,0,1,N/A
3284304,"August 11, 2025",Virginia,Richmond,"6600 block of Midlothian Tpke",1,0,0,0,0,N/A
3285584,"August 11, 2025",Georgia,Lagrange,"196 Chipley Mountville Rd",1,0,0,0,1,N/A
3286177,"August 11, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3284972,"August 11, 2025",Mississippi,Porterville,"2744 Porterville Rd",1,0,0,0,1,N/A
3285228,"August 11, 2025",California,Modesto,"300 block of Olivero Rd",1,0,0,0,0,N/A
3284138,"August 11, 2025",California,Stockton,"3100 block of Allston Way",1,1,0,0,0,N/A
3284802,"August 11, 2025",Indiana,Indianapolis,"2900 block of E Raymond St",1,0,0,0,0,N/A
3285267,"August 11, 2025",Minnesota,Moorhead,"2400 block of 3rd Ave N",0,0,2,0,0,N/A
3285511,"August 11, 2025",Oregon,Portland,"5205 N Interstate Ave",1,0,0,0,1,N/A
3285177,"August 11, 2025","New York",Yonkers,"Cliff St",1,0,0,0,1,N/A
3284866,"August 11, 2025",Louisiana,Ferriday,"27393 LA-15",1,1,0,0,3,N/A
3285164,"August 11, 2025",Texas,Garland,"1300 block of E I-30",0,0,1,0,0,N/A
3284689,"August 11, 2025",Delaware,Wilmington,"500 block of W 9th St",1,0,0,0,0,N/A
3291375,"August 11, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3284136,"August 11, 2025",Texas,Hereford,"Ave B and E Park Ave",1,0,0,0,0,N/A
3284854,"August 11, 2025",Louisiana,"West Monroe","100 block of Prune St",1,1,1,0,0,N/A
3285108,"August 11, 2025",Missouri,"Kansas City (North Kansas City)","MO-210 and Armour Rd",1,0,0,0,1,N/A
3285258,"August 11, 2025",California,"San Francisco","200 block of Harbor Rd",1,1,0,0,0,N/A
3284215,"August 11, 2025",Texas,Austin,"8601 Research Blvd",3,0,0,0,1,N/A
3284091,"August 11, 2025","Rhode Island",Cranston,"947 Dyer Ave",1,0,0,0,1,N/A
3283946,"August 11, 2025",Alabama,Birmingham,"5500 block of First Ave N",1,0,0,0,1,N/A
3284635,"August 11, 2025","District of Columbia",Washington,"1200 block of 12th St NW",1,0,0,0,0,N/A
3284620,"August 11, 2025",Kansas,Wichita,"550 N Hillside St",1,0,1,0,0,N/A
3284068,"August 11, 2025",Louisiana,Amite,"Bennett Rd",1,0,0,0,0,N/A
3285084,"August 11, 2025",Texas,"San Antonio","700 block of SW Military Dr",1,0,0,0,0,N/A
3285455,"August 11, 2025",Oregon,"Grants Pass","230 Hussey Ln",4,0,1,0,0,N/A
3284796,"August 11, 2025",Arkansas,"Mountain Home","624 Hospital Dr",1,0,0,0,0,N/A
3284596,"August 11, 2025",Texas,"San Antonio","400 block of Southlawn Ave",1,0,0,0,2,N/A
3285631,"August 11, 2025","South Dakota","Lower Brule","BIA Rd 21 and Little Bend Rd",2,0,1,0,2,N/A
3284589,"August 11, 2025",Pennsylvania,Philadelphia,"6300 block of Germantown Ave",1,0,0,0,0,N/A
3284702,"August 11, 2025",Washington,Seattle,"2700 NE 123rd St",2,0,0,0,0,N/A
3286769,"August 10, 2025",Louisiana,Ferriday,"27393 LA-15",1,1,0,0,2,N/A
3284131,"August 10, 2025","New Jersey",Willingboro,"Poppy Turn and Paddock Ln",1,0,0,0,3,N/A
3283809,"August 10, 2025",Texas,Houston,"12646 Ashford Meadow Dr",1,0,0,0,1,N/A
3287069,"August 10, 2025",Georgia,Hawkinsville,"Malcom Nelson Rd",0,0,1,0,0,N/A
3283756,"August 10, 2025",Louisiana,"New Orleans","2600 block of Jackson Ave",1,1,0,0,1,N/A
3284790,"August 10, 2025",Tennessee,"Spring Hill","3085 Commonwealth Dr",1,0,0,0,1,N/A
3283186,"August 10, 2025",Illinois,Chicago,"100 block of N La Crosse Ave",1,5,0,0,0,N/A
3284582,"August 10, 2025",Missouri,Steele,N/A,1,0,0,0,1,N/A
3283226,"August 10, 2025",Illinois,Chicago,"5000 block of W Maypole Ave",1,1,0,0,1,N/A
3284462,"August 10, 2025",Kentucky,Lexington,"1700 block of Bryan Station Rd",1,0,0,0,1,N/A
3284452,"August 10, 2025",Florida,"Boynton Beach","5020 Ashley Lake Dr",1,2,0,0,1,N/A
3284569,"August 10, 2025",Texas,"San Antonio","300 block of Altitude St",2,1,0,0,1,N/A
3283834,"August 10, 2025",Indiana,"South Bend","1509 Portage Ave",1,0,0,0,1,N/A
3283719,"August 10, 2025",Michigan,"Grand Rapids","Diamond Ave SE and Logan St SE",1,0,0,0,0,N/A
3284395,"August 10, 2025",Michigan,Flint,"E 2nd St and Harrison St",1,1,0,0,1,N/A
3284332,"August 10, 2025",California,Hayward,"26251 Gading Rd",0,2,1,0,0,N/A
3283536,"August 10, 2025",California,Sacramento,"200 block of 12th St",1,0,0,0,1,N/A
3286175,"August 10, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3283556,"August 10, 2025",Wisconsin,Milwaukee,"W Wright St and N Doctor MLK Jr Dr",1,0,0,0,0,N/A
3283444,"August 10, 2025","New York",Brooklyn,"24 Pine St",1,0,0,0,0,N/A
3283897,"August 10, 2025",Arizona,Tucson,"3000 S Mission Rd",1,1,0,0,1,N/A
3283836,"August 10, 2025",Indiana,Indianapolis,"5900 block of Oak Ave",1,0,0,0,0,N/A
3283942,"August 10, 2025",California,Vacaville,"801 Orange Dr",1,0,0,0,1,N/A
3283417,"August 10, 2025",Florida,Ocoee,"301 West Rd",0,0,1,0,0,N/A
3283841,"August 10, 2025",Texas,Dallas,"6000 block of Ridgecrest Rd",1,0,0,0,0,N/A
3283431,"August 10, 2025",Virginia,Chesapeake,"Schooner Trail and Holly Cove Dr",1,2,0,0,0,N/A
3285131,"August 10, 2025",Texas,"Wichita Falls","Reilly Rd",1,0,1,0,0,N/A
3289850,"August 10, 2025","South Carolina",Anderson,"3000 block of N Main St",1,0,0,0,1,N/A
3283751,"August 10, 2025",Louisiana,"New Orleans","5900 block of Boeing St",2,0,1,0,0,N/A
3283403,"August 10, 2025",Florida,"Jensen Beach","3250 NE Candice Ave",1,0,0,0,1,N/A
3283329,"August 10, 2025",Illinois,Chicago,"6600 block of S Cottage Grove Ave",1,0,0,0,0,N/A
3287268,"August 10, 2025",Arizona,Phoenix,N/A,1,0,0,0,0,N/A
3285046,"August 10, 2025",Arizona,Tucson,"2000 E Roger Rd",1,0,0,0,2,N/A
3285544,"August 10, 2025",Oregon,Portland,"SE 170th Ave and SE Division S",1,0,0,0,1,N/A
3283950,"August 10, 2025",Arizona,Phoenix,"18405 N 27th Ave",1,0,0,0,0,N/A
3283571,"August 10, 2025",Texas,Killeen,"4200 block of July Dr",1,0,1,0,0,N/A
3283814,"August 10, 2025",Texas,Houston,"Aspen Meadow Dr and Westplace Dr",0,0,1,0,0,N/A
3283769,"August 10, 2025",Alabama,Huntsville,"627 Kennan Rd",1,0,0,0,0,N/A
3284591,"August 10, 2025",Colorado,"Colorado Springs","4100 block of Sod House Trail",1,0,1,0,0,N/A
3304610,"August 10, 2025",Illinois,Chicago,N/A,1,0,0,0,0,N/A
3284204,"August 10, 2025",California,"Santa Rosa","4656 Quigg Dr",1,0,1,0,0,N/A
3283904,"August 10, 2025",Arizona,Phoenix,"W Highland Ave and N 15th Dr",1,0,0,0,0,N/A
3283902,"August 10, 2025",Florida,"Lake Placid",N/A,1,0,0,0,0,N/A
3284834,"August 10, 2025",Louisiana,Gibsland,"1841 Cedar St",1,0,0,0,1,N/A
3283667,"August 10, 2025",Montana,Bozeman,"1500 N 7th Ave",0,0,1,0,0,N/A
3284824,"August 10, 2025",Tennessee,Memphis,"Maritavia Street and Georgian Dr",1,0,0,0,0,N/A
3283824,"August 10, 2025",Pennsylvania,Pittsburgh,"6900 block of Wiltsie St",1,0,0,0,0,N/A
3284725,"August 10, 2025",Tennessee,"Mount Juliet","700 block of Parrish Pl",1,0,0,0,0,N/A
3283773,"August 10, 2025",Wyoming,Casper,"706 N Center St",1,0,0,0,1,N/A
3283747,"August 9, 2025",Louisiana,Shreveport,"500 block of W 74th St",1,0,0,0,0,N/A
3283060,"August 9, 2025",Maryland,Baltimore,"5101 Queensbury Ave",1,5,0,0,0,N/A
3283092,"August 9, 2025",Wisconsin,Milwaukee,"2700 block of N 60th St",0,0,1,0,0,N/A
3282733,"August 9, 2025",Ohio,Toledo,"632 E Central Ave",1,1,0,0,0,N/A
3283702,"August 9, 2025","North Carolina","Kings Mountain","100 Woodlake Pkwy",0,0,1,0,0,N/A
3282840,"August 9, 2025",Mississippi,"Holly Springs","621 MS-7",2,0,0,0,1,N/A
3283595,"August 9, 2025",California,"Los Angeles","100 block of W El Segundo Blvd",1,0,0,0,0,N/A
3282792,"August 9, 2025","North Carolina",Raleigh,"3925 New Bern Ave",1,1,0,0,1,N/A
3285407,"August 9, 2025",Tennessee,Butler,N/A,1,0,0,0,1,N/A
3283795,"August 9, 2025",Ohio,Lancaster,"767 S Maple St",1,0,0,0,1,N/A
3282757,"August 9, 2025",California,Sacramento,"999 North Ave",1,0,0,0,0,N/A
3282933,"August 9, 2025",Tennessee,Andersonville,"Sequoyah Rd",1,0,0,0,0,N/A
3283396,"August 9, 2025","New Mexico","Cerrillos (Madrid)","State Hwy 14 N",1,0,0,0,0,N/A
3283542,"August 9, 2025",Michigan,Detroit,"3100 block of Hendricks St",0,0,1,0,0,N/A
3285284,"August 9, 2025",Indiana,"Fort Wayne","9300 block of Morning Light Trail",1,0,1,0,0,N/A
3283003,"August 9, 2025",Florida,Orlando,"700 block of 20th St",1,0,0,0,0,N/A
3283277,"August 9, 2025","New York",Brooklyn,"57th St and 4th Ave",1,0,0,0,1,N/A
3282903,"August 9, 2025",Louisiana,"New Orleans","7800 block of Almonaster Ave",1,0,0,0,1,N/A
3283428,"August 9, 2025",Connecticut,Bozrah,"122 Gifford Ln",0,0,1,0,0,N/A
3283015,"August 9, 2025",Kentucky,"Owenton (Monterey)",N/A,1,0,0,0,1,N/A
3283564,"August 9, 2025",California,Oakland,"574 Aileen St",1,0,0,0,1,N/A
3282808,"August 9, 2025",Texas,Dallas,"1918 Dudley Ave",2,0,1,0,0,N/A
3283010,"August 9, 2025",Indiana,Spencer,"Truesdel Rd",2,0,0,0,0,N/A
3284175,"August 9, 2025",Texas,Greenville,"3500 block of Lee St",1,0,0,0,0,N/A
3282798,"August 9, 2025",Texas,Denton,"200 block of W Hickory St",1,0,0,0,0,N/A
3284103,"August 9, 2025",California,"Santa Maria","1200 block of W Main St",1,0,0,0,1,N/A
3282709,"August 9, 2025","South Carolina",Georgetown,"Fuzzy Dr",1,0,0,0,1,N/A
3283442,"August 9, 2025",Oklahoma,"Oklahoma City","601 N Stonewall Ave",1,0,0,0,0,N/A
3283381,"August 9, 2025","New Jersey",Newark,"89 Astor St",1,0,0,0,1,N/A
3283072,"August 9, 2025",Missouri,"Saint Louis","3600 block of Gasconade St",1,1,0,0,1,N/A
3283953,"August 9, 2025",Alabama,Lanett,"300 block of N 12th Ct",1,0,0,0,0,N/A
3282678,"August 9, 2025",Maryland,Baltimore,"2500 block of W Franklin St",1,0,0,0,0,N/A
3283390,"August 9, 2025",Missouri,"Kansas City","E 36th St and Norton Ave",1,0,0,0,1,N/A
3283324,"August 9, 2025",Texas,Houston,"11355 Richmond Ave",1,0,0,0,1,N/A
3283281,"August 9, 2025",Tennessee,Madison,"1311 Neelys Bend Rd",1,0,0,0,1,N/A
3283084,"August 9, 2025",Washington,Yakima,"1200 block of W Washington Ave",1,2,1,0,1,N/A
3284831,"August 9, 2025",Louisiana,"New Orleans","1400 block of St Bernard Ave",1,0,0,0,0,N/A
3283424,"August 9, 2025",Washington,Clarkston,"1200 block of Boston St",1,0,1,0,0,N/A
3283040,"August 9, 2025",Kentucky,Paducah,"901 Boyd St",1,2,0,0,4,N/A
3283125,"August 9, 2025",Pennsylvania,Philadelphia,"5835 Rising Sun Ave",1,0,0,0,0,N/A
3283150,"August 9, 2025",Hawaii,Wahiawa,"Saipan Dr",1,0,0,0,1,N/A
3283816,"August 9, 2025",Pennsylvania,"Wilkes Barre","199 Hazle St",1,0,0,0,1,N/A
3282973,"August 9, 2025",Ohio,"Maple Heights","5321 Warrensville Center Rd",1,0,0,0,0,N/A
3284729,"August 9, 2025",Alabama,"Lower Peach Tree",N/A,1,1,0,0,1,N/A
3285390,"August 9, 2025",Oregon,Philomath,"600 block of College St",0,0,1,0,0,N/A
3284682,"August 9, 2025",Indiana,"New Haven","9300 block of Morning Light Trail",2,0,0,0,0,N/A
3282881,"August 8, 2025",Alabama,Huntsville,"200 block of Dormont Dr NE",1,0,0,0,1,N/A
3283088,"August 8, 2025",Virginia,Norfolk,"8300 block of Meadowcreek Rd",0,0,1,0,0,N/A
3285152,"August 8, 2025",Texas,Austin,"2609 Rosewood Ave",1,0,0,0,1,N/A
3284537,"August 8, 2025",Ohio,"Cleveland (Lyndhurst)","5000 block of S Sedgewick Rd",1,0,0,0,1,N/A
3282984,"August 8, 2025",Ohio,Euclid,"23400 block of Euclid Ave",1,0,0,0,0,N/A
3282395,"August 8, 2025",Georgia,Centerville,"2922 Watson Blvd",0,1,1,0,0,N/A
3283075,"August 8, 2025",Missouri,"Saint Louis","2900 block of N Kingshighway Blvd",1,0,0,0,1,N/A
3282294,"August 8, 2025","West Virginia",Charleston,"501 Morris St",0,0,1,0,0,N/A
3283035,"August 8, 2025",Florida,Jacksonville,"2800 block of Fitzgerald St",1,0,0,0,0,N/A
3282380,"August 8, 2025",Alabama,Birmingham,"1400 block of 1st Ave N",1,1,0,0,1,N/A
3282279,"August 8, 2025","West Virginia",Charleston,"300 block of Lick Branch Rd",0,0,1,0,0,N/A
3283008,"August 8, 2025",Missouri,Springfield,"900 block of N Fulbright Ave",1,0,0,0,0,N/A
3282856,"August 8, 2025",Alabama,Sylacauga,"Crestline Ave",1,1,0,0,0,N/A
3282925,"August 8, 2025",Tennessee,Chattanooga,"7707 Lee Hwy",1,0,0,0,1,N/A
3282480,"August 8, 2025",Tennessee,Reagan,"1000 block of Center Hill Wright Rd",0,0,1,0,0,N/A
3282148,"August 8, 2025",California,Palmdale,"42nd St E and E Ave S-8",1,0,0,0,0,N/A
3282088,"August 8, 2025",Idaho,Nampa,"4104 E Flamingo Ave",1,0,0,0,1,N/A
3282783,"August 8, 2025",California,Tustin,"13843 Tustin E Dr",1,0,0,0,0,N/A
3282721,"August 8, 2025",Virginia,Richmond,"1100 block of St Paul St",1,0,0,0,1,N/A
3283505,"August 8, 2025",California,Fairfield,"1300 block of W Texas St",1,0,0,0,0,N/A
3282133,"August 8, 2025",Wisconsin,"Milwaukee (Wauwatosa)","11121 W North Ave",1,0,0,0,0,N/A
3282572,"August 8, 2025","New Jersey","New Brunswick","90 Neilson St",0,0,1,0,0,N/A
3282235,"August 8, 2025","North Carolina",Cary,"8100 block of Underwood Arbor Pl",1,0,1,0,0,N/A
3282848,"August 8, 2025",Nevada,"North Las Vegas","3100 block of Emmons Ave",0,0,1,0,0,N/A
3282854,"August 8, 2025",Georgia,Snellville,"3900 block of Lee Rd SW",1,0,0,0,0,N/A
3282209,"August 8, 2025",Texas,Texarkana,"1209 Nolthenius St",1,0,0,0,1,N/A
3282773,"August 8, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3282355,"August 8, 2025",Florida,Homosassa,"6335 S Palmer Ave",1,0,0,0,1,N/A
3284114,"August 8, 2025","North Carolina","Winston Salem (Winston-salem)","3200 block of Zuider Zee Dr",0,0,1,0,0,N/A
3282701,"August 8, 2025",Ohio,Columbus,"4700 block of Sullivant Ave",1,0,0,0,1,N/A
3284794,"August 8, 2025",Tennessee,Nashville,"765 McMurray Dr",1,0,0,0,0,N/A
3282182,"August 8, 2025",Ohio,Toledo,"5037 Suder Ave",0,0,1,0,0,N/A
3281910,"August 8, 2025",Virginia,Portsmouth,"Decatur St and Alden St",1,0,1,0,0,N/A
3282642,"August 8, 2025",Kansas,"Kansas City","8301 State Ave",0,0,1,0,0,N/A
3281916,"August 8, 2025",Illinois,Chicago,"4834 W Addison St",1,0,0,0,0,N/A
3282886,"August 8, 2025",Alabama,Montgomery,"3000 block of Woodley Rd",1,1,0,0,0,N/A
3281914,"August 8, 2025",Virginia,Portsmouth,"Effingham St and Henry St",1,0,0,0,0,N/A
3282296,"August 8, 2025",Illinois,Chicago,"47 W 79th St",1,0,0,0,0,N/A
3282146,"August 8, 2025",Georgia,Atlanta,"1600 Clifton Rd NE",1,0,1,0,0,N/A
3282537,"August 8, 2025",Texas,"Fort Worth","2813 Cherry Ln",1,0,0,0,1,N/A
3282326,"August 8, 2025",Maryland,Accokeek,"16000 block of Caribbean Way",1,0,0,0,1,N/A
3282586,"August 8, 2025",Illinois,Chicago,"11300 block of S Avenue G",1,0,0,0,0,N/A
3282532,"August 8, 2025",Massachusetts,Raynham,"134 Elm St W",1,0,1,0,0,N/A
3281973,"August 8, 2025",Ohio,Columbus,"2608 N High St",1,0,0,0,1,N/A
3283866,"August 8, 2025",Alaska,Wasilla,"W Hollywood Rd and S Sylvan Ln",0,0,1,0,0,N/A
3282489,"August 8, 2025",Texas,Austin,"905 Bedford St",1,0,0,0,0,N/A
3281869,"August 8, 2025",Washington,Bellevue,"15800 block of Northup Way",0,0,1,0,0,N/A
3281979,"August 7, 2025",Oklahoma,"Oklahoma City","N May Ave and NW 50th St",1,0,0,0,2,N/A
3281601,"August 7, 2025",Georgia,Douglas,"400 block of Miller Rd",1,0,0,0,1,N/A
3281389,"August 7, 2025","North Carolina",Charlotte,"10200 block of Reindeer Way Ln",1,0,0,0,0,N/A
3282151,"August 7, 2025","New York",Bronx,"1629 Westchester Ave",1,0,0,0,0,N/A
3281570,"August 7, 2025",Georgia,Atlanta,"3005 Peachtree Rd NE",1,0,0,0,1,N/A
3281529,"August 7, 2025",Michigan,Flint,"3901 Hammerberg Rd",1,0,0,0,0,N/A
3281501,"August 7, 2025",Michigan,Detroit,"3800 block of Bewick St",1,0,1,0,0,N/A
3286039,"August 7, 2025","South Carolina",Rembert,"Richbow Rd",1,0,0,0,1,N/A
3281618,"August 7, 2025",Ohio,Athens,"93 W Union St",0,1,1,0,0,N/A
3281481,"August 7, 2025","New Mexico",Albuquerque,"400 block of Merlida St SW",1,0,0,0,1,N/A
3281232,"August 7, 2025","South Carolina","Green Sea (Finklea)","Circle Heights Dr",1,1,0,0,0,N/A
3282073,"August 7, 2025",Texas,"Tennessee Colony","7285 FM321",1,0,0,0,1,N/A
3282174,"August 7, 2025",California,Perris,"Elizabeth St and Woodward St",1,0,0,0,1,N/A
3282343,"August 7, 2025",Texas,Temple,"209 E Ave A",0,0,1,0,0,N/A
3281326,"August 7, 2025",Nebraska,Omaha,"N 88th St and Sunrise St",0,0,1,0,0,N/A
3281774,"August 7, 2025",Pennsylvania,Susquehanna,"20141 PA-171",1,2,1,0,0,N/A
3307898,"August 7, 2025",Maine,Waldoboro,"Genthner Rd",1,0,1,0,0,N/A
3281961,"August 7, 2025",Pennsylvania,"West Middlesex","3377 New Castle Rd",0,0,1,0,0,N/A
3282365,"August 7, 2025",Mississippi,Meridian,"3800 block of 44th St",1,0,0,0,0,N/A
3281936,"August 7, 2025",Missouri,"Saint Louis","10000 block of Sheffingdell Ct",1,0,0,0,0,N/A
3283873,"August 7, 2025",Alaska,Anchorage,"5900 block of Fiji St",1,0,0,0,1,N/A
3282331,"August 7, 2025",Florida,Jacksonville,"2800 block of Ahmad Dr N",1,0,0,0,0,N/A
3282603,"August 7, 2025",Colorado,"La Junta","500 block of Bradish Ave",1,2,0,0,0,N/A
3282009,"August 7, 2025",Texas,"Fort Worth","6150 Ramey Ave",1,0,0,0,2,N/A
3282471,"August 7, 2025",Tennessee,Jonesborough,"109 Courthouse Square",1,0,0,0,0,N/A
3281463,"August 7, 2025",Minnesota,"Saint Paul","1567 University Ave W",1,0,0,0,1,N/A
3281735,"August 7, 2025",Ohio,Cleveland,"1900 block of N Taylor Rd",2,2,0,0,1,N/A
3280744,"August 6, 2025","New York",Cohoes,"268 Remsen St",0,0,1,0,0,N/A
3281391,"August 6, 2025",Wisconsin,Milwaukee,"W Courtland Ave and N Sherman Blvd",1,0,0,0,0,N/A
3281705,"August 6, 2025",Georgia,Thomasville,"Duren Dr",1,0,0,0,1,N/A
